Location,Role,VendorID,InvoiceValue,Resource,StartTimestamp,EndTimestamp,CaseId,ActivityName
"San Francisco, USA",Invoice Processor,Vendor4,159.33,Aiden,2022-08-11 17:49:25.439721,2022-08-11 19:03:30.839721,49,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor4,159.33,Aiden,2022-08-12 09:03:30.839721,2022-08-12 10:46:14.639721,49,Check Customer Payment
"San Francisco, USA",Invoice Processor,Vendor4,159.33,Aiden,2022-08-12 10:46:14.639721,2022-08-12 12:02:34.439721,49,Credit Memo Entry
"San Francisco, USA",Invoice Processor,Vendor4,159.33,Aiden,2022-08-12 12:02:34.439721,2022-08-12 13:30:29.639721,49,Refund Customer
"San Francisco, USA",Invoice Processor,Vendor4,159.33,Aiden,2022-08-12 13:30:29.639721,2022-08-12 14:44:35.039721,49,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor3,4181.7,Riley,2022-07-15 09:29:43.949305,2022-07-15 11:06:49.349305,50,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor3,4181.7,Riley,2022-07-15 11:06:49.349305,2022-07-15 12:12:07.949305,50,Check Customer Payment
"Seattle, USA",Invoice Processor,Vendor3,4181.7,Riley,2022-07-15 12:12:07.949305,2022-07-15 13:14:45.749305,50,Credit Memo Entry
"Seattle, USA",Invoice Processor,Vendor3,4181.7,Riley,2022-07-15 13:14:45.749305,2022-07-15 14:36:33.749305,50,Refund Customer
"Seattle, USA",Invoice Processor,Vendor3,4181.7,Riley,2022-07-15 14:36:33.749305,2022-07-15 15:09:16.949305,50,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor5,1009.14,Riley,2022-08-10 10:17:53.117496,2022-08-10 11:47:53.717496,51,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor5,1009.14,Riley,2022-08-10 11:47:53.717496,2022-08-10 12:46:29.717496,51,Check Customer Payment
"Seattle, USA",Invoice Processor,Vendor5,1009.14,Riley,2022-08-10 12:46:29.717496,2022-08-10 13:51:45.317496,51,Credit Memo Entry
"Seattle, USA",Invoice Processor,Vendor5,1009.14,Riley,2022-08-10 13:51:45.317496,2022-08-10 15:26:00.917496,51,Refund Customer
"Seattle, USA",Invoice Processor,Vendor5,1009.14,Riley,2022-08-10 15:26:00.917496,2022-08-10 15:59:32.717496,51,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor1,981.42,Aiden,2022-07-25 12:02:32.577033,2022-07-25 13:11:45.777033,52,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor1,981.42,Aiden,2022-07-25 13:11:45.777033,2022-07-25 15:34:31.377033,52,Confirm Payment Received
"San Francisco, USA",Invoice Processor,Vendor1,981.42,Aiden,2022-07-25 15:34:31.377033,2022-07-25 17:11:28.977033,52,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor1,981.42,Jackie,2022-07-25 17:11:28.977033,2022-07-25 21:24:33.177033,52,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor1,981.42,Jackie,2022-07-26 09:24:33.177033,2022-07-26 12:57:13.377033,52,Reject Invoice
"San Francisco, USA",Invoice Processor,Vendor1,981.42,Aiden,2022-07-26 12:57:13.377033,2022-07-26 14:46:17.577033,52,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor1,981.42,Jackie,2022-07-26 14:46:17.577033,2022-07-26 18:37:02.577033,52,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor1,981.42,Jackie,2022-07-27 09:37:02.577033,2022-07-27 13:47:59.577033,52,Approve Invoice
"San Francisco, USA",Invoice Processor,Vendor1,981.42,Aiden,2022-07-27 13:47:59.577033,2022-07-27 15:06:47.577033,52,Credit Memo Creation
"San Francisco, USA",Invoice Processor,Vendor1,981.42,Aiden,2022-07-27 15:06:47.577033,2022-07-27 16:39:40.977033,52,Fill Credit Memo
"San Francisco, USA",Invoice Processor,Vendor1,981.42,Aiden,2022-07-27 16:39:40.977033,2022-07-27 17:08:29.577033,52,Re-issuing the invoice
"San Diego, USA",Invoice Processor,Vendor2,496.24,Casey,2022-07-20 13:08:05.185535,2022-07-20 21:26:20.185535,53,Invoice Entry
"San Diego, USA",Invoice Processor,Vendor2,496.24,Casey,2022-07-21 09:26:20.185535,2022-07-21 16:33:39.385535,53,Check Customer Payment
"San Diego, USA",Invoice Processor,Vendor2,496.24,Casey,2022-07-21 16:33:39.385535,2022-07-21 23:13:27.385535,53,Credit Memo Entry
"San Diego, USA",Invoice Processor,Vendor2,496.24,Casey,2022-07-22 09:13:27.385535,2022-07-22 16:46:52.585535,53,Refund Customer
"San Diego, USA",Invoice Processor,Vendor2,496.24,Casey,2022-07-22 16:46:52.585535,2022-07-23 01:21:28.585535,53,Re-issuing the invoice
"San Diego, USA",Invoice Processor,Vendor2,793.25,Adrian,2022-07-21 13:49:40.667027,2022-07-21 19:50:20.267027,54,Invoice Entry
"San Diego, USA",Invoice Processor,Vendor2,793.25,Adrian,2022-07-22 09:50:20.267027,2022-07-22 16:58:58.067027,54,Check Customer Payment
"San Diego, USA",Invoice Processor,Vendor2,793.25,Adrian,2022-07-22 16:58:58.067027,2022-07-22 22:52:49.667027,54,Credit Memo Entry
"San Diego, USA",Invoice Processor,Vendor2,793.25,Adrian,2022-07-25 09:52:49.667027,2022-07-25 17:12:25.667027,54,Refund Customer
"San Diego, USA",Invoice Processor,Vendor2,793.25,Adrian,2022-07-25 17:12:25.667027,2022-07-25 21:15:31.067027,54,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor3,3327.11,Riley,2022-07-25 09:31:36.572536,2022-07-25 10:34:34.772536,55,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor3,3327.11,Riley,2022-07-25 10:34:34.772536,2022-07-25 11:34:08.972536,55,Confirm Payment Received
"Seattle, USA",Invoice Processor,Vendor3,3327.11,Riley,2022-07-25 11:34:08.972536,2022-07-25 12:22:36.572536,55,Refund With Standard Voucher
"Seattle, USA",Invoice Approver,Vendor3,3327.11,Addison,2022-07-25 12:22:36.572536,2022-07-25 15:19:48.572536,55,Complete the Customer Memo
"Seattle, USA",Invoice Approver,Vendor3,3327.11,Addison,2022-07-25 15:19:48.572536,2022-07-25 17:49:08.372536,55,Reject Invoice
"Seattle, USA",Invoice Processor,Vendor3,3327.11,Riley,2022-07-25 17:49:08.372536,2022-07-25 18:34:40.772536,55,Refund With Standard Voucher
"Seattle, USA",Invoice Approver,Vendor3,3327.11,Addison,2022-07-26 09:34:40.772536,2022-07-26 13:12:11.972536,55,Complete the Customer Memo
"Seattle, USA",Invoice Approver,Vendor3,3327.11,Addison,2022-07-26 13:12:11.972536,2022-07-26 16:14:38.372536,55,Approve Invoice
"Seattle, USA",Invoice Processor,Vendor3,3327.11,Riley,2022-07-26 16:14:38.372536,2022-07-26 17:20:40.172536,55,Credit Memo Creation
"Seattle, USA",Invoice Processor,Vendor3,3327.11,Riley,2022-07-26 17:20:40.172536,2022-07-26 18:21:53.972536,55,Fill Credit Memo
"Seattle, USA",Invoice Processor,Vendor3,3327.11,Riley,2022-07-27 09:21:53.972536,2022-07-27 10:08:42.572536,55,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor3,3436.55,Aiden,2022-08-15 10:45:17.050084,2022-08-15 12:54:48.850084,56,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor3,3436.55,Aiden,2022-08-15 12:54:48.850084,2022-08-15 15:08:20.050084,56,Confirm Payment Received
"San Francisco, USA",Invoice Processor,Vendor3,3436.55,Aiden,2022-08-15 15:08:20.050084,2022-08-15 16:39:58.450084,56,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor3,3436.55,Jackie,2022-08-15 16:39:58.450084,2022-08-15 19:49:50.650084,56,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor3,3436.55,Jackie,2022-08-16 09:49:50.650084,2022-08-16 11:48:07.450084,56,Reject Invoice
"San Francisco, USA",Invoice Processor,Vendor3,3436.55,Aiden,2022-08-16 11:48:07.450084,2022-08-16 13:24:39.250084,56,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor3,3436.55,Jackie,2022-08-16 13:24:39.250084,2022-08-16 17:14:31.450084,56,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor3,3436.55,Jackie,2022-08-16 17:14:31.450084,2022-08-16 22:52:33.250084,56,Approve Invoice
"San Francisco, USA",Invoice Processor,Vendor3,3436.55,Aiden,2022-08-17 09:52:33.250084,2022-08-17 11:13:57.250084,56,Credit Memo Creation
"San Francisco, USA",Invoice Processor,Vendor3,3436.55,Aiden,2022-08-17 11:13:57.250084,2022-08-17 12:08:18.250084,56,Fill Credit Memo
"San Francisco, USA",Invoice Processor,Vendor3,3436.55,Aiden,2022-08-17 12:08:18.250084,2022-08-17 13:13:13.450084,56,Re-issuing the invoice
"San Diego, USA",Invoice Processor,Vendor5,1013.17,Casey,2022-07-27 13:19:32.797268,2022-07-27 20:04:58.597268,57,Invoice Entry
"San Diego, USA",Invoice Processor,Vendor5,1013.17,Casey,2022-07-28 09:04:58.597268,2022-07-28 16:23:05.797268,57,Confirm Payment Received
"San Diego, USA",Invoice Processor,Vendor5,1013.17,Casey,2022-07-28 16:23:05.797268,2022-07-29 09:04:47.797268,57,Refund With Special Voucher
"San Diego, USA",Invoice Approver,Vendor5,1013.17,Jessie,2022-07-29 09:04:47.797268,2022-07-29 18:21:11.197268,57,Complete the Customer Memo
"San Diego, USA",Invoice Approver,Vendor5,1013.17,Jessie,2022-08-01 09:21:11.197268,2022-08-01 18:28:52.597268,57,Reject Invoice
"San Diego, USA",Invoice Processor,Vendor5,1013.17,Casey,2022-08-02 09:28:52.597268,2022-08-02 15:36:54.397268,57,Refund With Standard Voucher
"San Diego, USA",Invoice Approver,Vendor5,1013.17,Jessie,2022-08-02 15:36:54.397268,2022-08-03 01:34:29.797268,57,Complete the Customer Memo
"San Diego, USA",Invoice Approver,Vendor5,1013.17,Jessie,2022-08-03 09:34:29.797268,2022-08-03 18:27:54.997268,57,Reject Invoice
"San Diego, USA",Invoice Processor,Vendor5,1013.17,Casey,2022-08-04 09:27:54.997268,2022-08-04 21:41:08.197268,57,Refund With Special Voucher
"San Diego, USA",Invoice Approver,Vendor5,1013.17,Jessie,2022-08-05 09:41:08.197268,2022-08-05 19:02:56.797268,57,Complete the Customer Memo
"San Diego, USA",Invoice Approver,Vendor5,1013.17,Jessie,2022-08-08 09:02:56.797268,2022-08-08 17:57:07.597268,57,Approve Invoice
"San Diego, USA",Invoice Processor,Vendor5,1013.17,Casey,2022-08-08 17:57:07.597268,2022-08-09 00:57:38.797268,57,Credit Memo Creation
"San Diego, USA",Invoice Processor,Vendor5,1013.17,Casey,2022-08-09 09:57:38.797268,2022-08-09 16:23:26.797268,57,Fill Credit Memo
"San Diego, USA",Invoice Processor,Vendor5,1013.17,Casey,2022-08-09 16:23:26.797268,2022-08-09 23:26:20.797268,57,Re-issuing the invoice
"San Diego, USA",Invoice Processor,Vendor5,980.65,Abbie,2022-07-15 09:08:34.295742,2022-07-15 14:28:27.695742,58,Invoice Entry
"San Diego, USA",Invoice Processor,Vendor5,980.65,Abbie,2022-07-15 14:28:27.695742,2022-07-15 22:16:40.295742,58,Confirm Payment Received
"San Diego, USA",Invoice Processor,Vendor5,980.65,Abbie,2022-07-18 09:16:40.295742,2022-07-18 13:46:24.095742,58,Refund With Standard Voucher
"San Diego, USA",Invoice Approver,Vendor5,980.65,Jessie,2022-07-18 13:46:24.095742,2022-07-18 22:16:24.695742,58,Complete the Customer Memo
"San Diego, USA",Invoice Approver,Vendor5,980.65,Jessie,2022-07-19 09:16:24.695742,2022-07-19 19:54:39.695742,58,Approve Invoice
"San Diego, USA",Invoice Processor,Vendor5,980.65,Abbie,2022-07-20 09:54:39.695742,2022-07-20 18:52:05.495742,58,Credit Memo Creation
"San Diego, USA",Invoice Processor,Vendor5,980.65,Abbie,2022-07-21 09:52:05.495742,2022-07-21 14:51:32.495742,58,Fill Credit Memo
"San Diego, USA",Invoice Processor,Vendor5,980.65,Abbie,2022-07-21 14:51:32.495742,2022-07-21 18:25:02.495742,58,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor5,310.9,Riley,2022-08-11 16:32:54.967080,2022-08-11 17:52:23.767080,59,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor5,310.9,Riley,2022-08-11 17:52:23.767080,2022-08-11 18:57:29.167080,59,Check Customer Payment
"Seattle, USA",Invoice Processor,Vendor5,310.9,Riley,2022-08-12 09:57:29.167080,2022-08-12 11:00:13.567080,59,Credit Memo Entry
"Seattle, USA",Invoice Processor,Vendor5,310.9,Riley,2022-08-12 11:00:13.567080,2022-08-12 12:08:34.567080,59,Refund Customer
"Seattle, USA",Invoice Processor,Vendor5,310.9,Riley,2022-08-12 12:08:34.567080,2022-08-12 12:47:33.367080,59,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor2,2306.77,Aiden,2022-08-01 15:31:28.227987,2022-08-01 17:15:06.027987,60,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor2,2306.77,Aiden,2022-08-01 17:15:06.027987,2022-08-01 19:35:48.627987,60,Confirm Payment Received
"San Francisco, USA",Invoice Processor,Vendor2,2306.77,Aiden,2022-08-02 09:35:48.627987,2022-08-02 10:36:55.227987,60,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor2,2306.77,Jackie,2022-08-02 10:36:55.227987,2022-08-02 14:16:03.627987,60,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor2,2306.77,Jackie,2022-08-02 14:16:03.627987,2022-08-02 17:20:40.827987,60,Reject Invoice
"San Francisco, USA",Invoice Processor,Vendor2,2306.77,Aiden,2022-08-02 17:20:40.827987,2022-08-02 18:13:36.027987,60,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor2,2306.77,Jackie,2022-08-03 09:13:36.027987,2022-08-03 13:02:04.227987,60,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor2,2306.77,Jackie,2022-08-03 13:02:04.227987,2022-08-03 15:19:14.427987,60,Reject Invoice
"San Francisco, USA",Invoice Processor,Vendor2,2306.77,Aiden,2022-08-03 15:19:14.427987,2022-08-03 16:00:55.827987,60,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor2,2306.77,Jackie,2022-08-03 16:00:55.827987,2022-08-03 19:33:07.227987,60,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor2,2306.77,Jackie,2022-08-04 09:33:07.227987,2022-08-04 13:40:11.427987,60,Reject Invoice
"San Francisco, USA",Invoice Processor,Vendor2,2306.77,Aiden,2022-08-04 13:40:11.427987,2022-08-04 15:09:42.627987,60,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor2,2306.77,Jackie,2022-08-04 15:09:42.627987,2022-08-04 17:44:32.427987,60,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor2,2306.77,Jackie,2022-08-04 17:44:32.427987,2022-08-04 21:28:48.627987,60,Reject Invoice
"San Francisco, USA",Invoice Processor,Vendor2,2306.77,Aiden,2022-08-05 09:28:48.627987,2022-08-05 10:37:45.027987,60,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor2,2306.77,Jackie,2022-08-05 10:37:45.027987,2022-08-05 15:07:10.827987,60,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor2,2306.77,Jackie,2022-08-05 15:07:10.827987,2022-08-05 20:42:57.627987,60,Approve Invoice
"San Francisco, USA",Invoice Processor,Vendor2,2306.77,Aiden,2022-08-08 09:42:57.627987,2022-08-08 10:56:33.627987,60,Credit Memo Creation
"San Francisco, USA",Invoice Processor,Vendor2,2306.77,Aiden,2022-08-08 10:56:33.627987,2022-08-08 11:45:22.827987,60,Fill Credit Memo
"San Francisco, USA",Invoice Processor,Vendor2,2306.77,Aiden,2022-08-08 11:45:22.827987,2022-08-08 13:03:34.827987,60,Re-issuing the invoice
"San Diego, USA",Invoice Processor,Vendor5,874.91,Casey,2022-07-18 15:40:28.068928,2022-07-19 00:14:50.868928,61,Invoice Entry
"San Diego, USA",Invoice Processor,Vendor5,874.91,Casey,2022-07-19 09:14:50.868928,2022-07-19 18:14:56.868928,61,Check Customer Payment
"San Diego, USA",Invoice Processor,Vendor5,874.91,Casey,2022-07-20 09:14:56.868928,2022-07-20 15:43:15.468928,61,Credit Memo Entry
"San Diego, USA",Invoice Processor,Vendor5,874.91,Casey,2022-07-20 15:43:15.468928,2022-07-20 22:17:20.868928,61,Refund Customer
"San Diego, USA",Invoice Processor,Vendor5,874.91,Casey,2022-07-21 09:17:20.868928,2022-07-21 16:15:37.668928,61,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor2,2116.07,Aiden,2022-08-19 09:08:32.678753,2022-08-19 10:58:28.478753,62,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor2,2116.07,Aiden,2022-08-19 10:58:28.478753,2022-08-19 12:22:57.278753,62,Check Customer Payment
"San Francisco, USA",Invoice Processor,Vendor2,2116.07,Aiden,2022-08-19 12:22:57.278753,2022-08-19 13:22:59.078753,62,Credit Memo Entry
"San Francisco, USA",Invoice Processor,Vendor2,2116.07,Aiden,2022-08-19 13:22:59.078753,2022-08-19 15:25:50.678753,62,Refund Customer
"San Francisco, USA",Invoice Processor,Vendor2,2116.07,Aiden,2022-08-19 15:25:50.678753,2022-08-19 16:42:27.278753,62,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor2,1994.78,Aiden,2022-08-19 16:55:11.044303,2022-08-19 19:10:04.444303,63,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor2,1994.78,Aiden,2022-08-22 09:10:04.444303,2022-08-22 10:47:57.244303,63,Check Customer Payment
"San Francisco, USA",Invoice Processor,Vendor2,1994.78,Aiden,2022-08-22 10:47:57.244303,2022-08-22 12:04:08.044303,63,Credit Memo Entry
"San Francisco, USA",Invoice Processor,Vendor2,1994.78,Aiden,2022-08-22 12:04:08.044303,2022-08-22 14:11:09.844303,63,Refund Customer
"San Francisco, USA",Invoice Processor,Vendor2,1994.78,Aiden,2022-08-22 14:11:09.844303,2022-08-22 15:08:22.444303,63,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor2,2716.17,Aiden,2022-08-01 12:14:26.579683,2022-08-01 14:13:46.379683,64,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor2,2716.17,Aiden,2022-08-01 14:13:46.379683,2022-08-01 16:11:19.979683,64,Confirm Payment Received
"San Francisco, USA",Invoice Processor,Vendor2,2716.17,Aiden,2022-08-01 16:11:19.979683,2022-08-01 17:45:16.979683,64,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor2,2716.17,Jackie,2022-08-01 17:45:16.979683,2022-08-01 21:13:31.979683,64,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor2,2716.17,Jackie,2022-08-02 09:13:31.979683,2022-08-02 14:12:36.179683,64,Approve Invoice
"San Francisco, USA",Invoice Processor,Vendor2,2716.17,Aiden,2022-08-02 14:12:36.179683,2022-08-02 15:39:09.779683,64,Credit Memo Creation
"San Francisco, USA",Invoice Processor,Vendor2,2716.17,Aiden,2022-08-02 15:39:09.779683,2022-08-02 17:07:24.779683,64,Fill Credit Memo
"San Francisco, USA",Invoice Processor,Vendor2,2716.17,Aiden,2022-08-02 17:07:24.779683,2022-08-02 17:46:41.579683,64,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor1,1133.64,Riley,2022-07-20 14:29:30.061480,2022-07-20 15:51:49.861480,65,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor1,1133.64,Riley,2022-07-20 15:51:49.861480,2022-07-20 16:35:40.861480,65,Check Customer Payment
"Seattle, USA",Invoice Processor,Vendor1,1133.64,Riley,2022-07-20 16:35:40.861480,2022-07-20 17:12:43.861480,65,Credit Memo Entry
"Seattle, USA",Invoice Processor,Vendor1,1133.64,Riley,2022-07-20 17:12:43.861480,2022-07-20 18:21:56.461480,65,Refund Customer
"Seattle, USA",Invoice Processor,Vendor1,1133.64,Riley,2022-07-21 09:21:56.461480,2022-07-21 10:01:58.261480,65,Re-issuing the invoice
"San Diego, USA",Invoice Processor,Vendor2,260.77,Casey,2022-07-26 14:37:04.201155,2022-07-26 21:56:40.201155,66,Invoice Entry
"San Diego, USA",Invoice Processor,Vendor2,260.77,Casey,2022-07-27 09:56:40.201155,2022-07-27 16:12:05.401155,66,Check Customer Payment
"San Diego, USA",Invoice Processor,Vendor2,260.77,Casey,2022-07-27 16:12:05.401155,2022-07-28 01:11:49.801155,66,Credit Memo Entry
"San Diego, USA",Invoice Processor,Vendor2,260.77,Casey,2022-07-28 09:11:49.801155,2022-07-28 16:18:43.201155,66,Refund Customer
"San Diego, USA",Invoice Processor,Vendor2,260.77,Casey,2022-07-28 16:18:43.201155,2022-07-28 23:00:21.001155,66,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor3,3161.8,Aiden,2022-07-27 09:00:19.680251,2022-07-27 10:35:21.480251,67,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor3,3161.8,Aiden,2022-07-27 10:35:21.480251,2022-07-27 12:47:54.480251,67,Confirm Payment Received
"San Francisco, USA",Invoice Processor,Vendor3,3161.8,Aiden,2022-07-27 12:47:54.480251,2022-07-27 13:59:57.480251,67,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor3,3161.8,Jackie,2022-07-27 13:59:57.480251,2022-07-27 18:10:29.280251,67,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor3,3161.8,Jackie,2022-07-28 09:10:29.280251,2022-07-28 10:18:26.880251,67,Reject Invoice
"San Francisco, USA",Invoice Processor,Vendor3,3161.8,Aiden,2022-07-28 10:18:26.880251,2022-07-28 11:46:52.680251,67,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor3,3161.8,Jackie,2022-07-28 11:46:52.680251,2022-07-28 15:24:46.680251,67,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor3,3161.8,Jackie,2022-07-28 15:24:46.680251,2022-07-28 20:09:35.280251,67,Approve Invoice
"San Francisco, USA",Invoice Processor,Vendor3,3161.8,Aiden,2022-07-29 09:09:35.280251,2022-07-29 10:47:33.480251,67,Credit Memo Creation
"San Francisco, USA",Invoice Processor,Vendor3,3161.8,Aiden,2022-07-29 10:47:33.480251,2022-07-29 11:33:31.080251,67,Fill Credit Memo
"San Francisco, USA",Invoice Processor,Vendor3,3161.8,Aiden,2022-07-29 11:33:31.080251,2022-07-29 12:35:25.680251,67,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor2,2112.22,Aiden,2022-08-15 10:25:17.050084,2022-08-15 11:35:33.850084,68,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor2,2112.22,Aiden,2022-08-15 11:35:33.850084,2022-08-15 13:41:55.450084,68,Confirm Payment Received
"San Francisco, USA",Invoice Processor,Vendor2,2112.22,Aiden,2022-08-15 13:41:55.450084,2022-08-15 14:29:12.250084,68,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor2,2112.22,Jackie,2022-08-15 14:29:12.250084,2022-08-15 19:31:10.450084,68,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor2,2112.22,Jackie,2022-08-16 09:31:10.450084,2022-08-16 12:08:39.250084,68,Reject Invoice
"San Francisco, USA",Invoice Processor,Vendor2,2112.22,Aiden,2022-08-16 12:08:39.250084,2022-08-16 13:17:14.650084,68,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor2,2112.22,Jackie,2022-08-16 13:17:14.650084,2022-08-16 15:40:20.050084,68,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor2,2112.22,Jackie,2022-08-16 15:40:20.050084,2022-08-16 20:11:25.450084,68,Approve Invoice
"San Francisco, USA",Invoice Processor,Vendor2,2112.22,Aiden,2022-08-17 09:11:25.450084,2022-08-17 10:59:27.850084,68,Credit Memo Creation
"San Francisco, USA",Invoice Processor,Vendor2,2112.22,Aiden,2022-08-17 10:59:27.850084,2022-08-17 13:02:15.250084,68,Fill Credit Memo
"San Francisco, USA",Invoice Processor,Vendor2,2112.22,Aiden,2022-08-17 13:02:15.250084,2022-08-17 14:45:15.250084,68,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor2,1429.15,Aiden,2022-07-15 09:49:43.949305,2022-07-15 11:26:03.749305,69,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor2,1429.15,Aiden,2022-07-15 11:26:03.749305,2022-07-15 13:09:04.949305,69,Check Customer Payment
"San Francisco, USA",Invoice Processor,Vendor2,1429.15,Aiden,2022-07-15 13:09:04.949305,2022-07-15 15:22:24.149305,69,Credit Memo Entry
"San Francisco, USA",Invoice Processor,Vendor2,1429.15,Aiden,2022-07-15 15:22:24.149305,2022-07-15 17:19:01.949305,69,Refund Customer
"San Francisco, USA",Invoice Processor,Vendor2,1429.15,Aiden,2022-07-15 17:19:01.949305,2022-07-15 19:08:25.349305,69,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor2,1430.11,Riley,2022-07-28 09:28:12.165525,2022-07-28 10:47:48.765525,70,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor2,1430.11,Riley,2022-07-28 10:47:48.765525,2022-07-28 12:14:18.765525,70,Check Customer Payment
"Seattle, USA",Invoice Processor,Vendor2,1430.11,Riley,2022-07-28 12:14:18.765525,2022-07-28 13:02:15.765525,70,Credit Memo Entry
"Seattle, USA",Invoice Processor,Vendor2,1430.11,Riley,2022-07-28 13:02:15.765525,2022-07-28 14:02:33.765525,70,Refund Customer
"Seattle, USA",Invoice Processor,Vendor2,1430.11,Riley,2022-07-28 14:02:33.765525,2022-07-28 14:37:37.365525,70,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor2,2623.11,Aiden,2022-07-18 09:45:33.161681,2022-07-18 12:01:29.561681,71,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor2,2623.11,Aiden,2022-07-18 12:01:29.561681,2022-07-18 14:40:23.561681,71,Confirm Payment Received
"San Francisco, USA",Invoice Processor,Vendor2,2623.11,Aiden,2022-07-18 14:40:23.561681,2022-07-18 15:50:00.761681,71,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor2,2623.11,Jackie,2022-07-18 15:50:00.761681,2022-07-18 20:04:37.961681,71,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor2,2623.11,Jackie,2022-07-19 09:04:37.961681,2022-07-19 12:17:25.361681,71,Approve Invoice
"San Francisco, USA",Invoice Processor,Vendor2,2623.11,Aiden,2022-07-19 12:17:25.361681,2022-07-19 14:16:15.761681,71,Credit Memo Creation
"San Francisco, USA",Invoice Processor,Vendor2,2623.11,Aiden,2022-07-19 14:16:15.761681,2022-07-19 15:11:10.361681,71,Fill Credit Memo
"San Francisco, USA",Invoice Processor,Vendor2,2623.11,Aiden,2022-07-19 15:11:10.361681,2022-07-19 16:46:01.361681,71,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor3,2770.97,Aiden,2022-07-14 10:19:50.524471,2022-07-14 12:39:00.124471,72,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor3,2770.97,Aiden,2022-07-14 12:39:00.124471,2022-07-14 14:04:40.924471,72,Check Customer Payment
"San Francisco, USA",Invoice Processor,Vendor3,2770.97,Aiden,2022-07-14 14:04:40.924471,2022-07-14 14:55:45.124471,72,Credit Memo Entry
"San Francisco, USA",Invoice Processor,Vendor3,2770.97,Aiden,2022-07-14 14:55:45.124471,2022-07-14 17:16:25.924471,72,Refund Customer
